,feature,weight,std
57,Hours use computer past 30 days_5.0,0.0001588562351072298,0.0003177124702144596
58,Ever smoked a cigarette even 1 time?,0.0,0.0013290866187991822
59,Last 7-d worked at job not at home?,0.0,0.0
60,How often do you snore?_7.0,0.0,0.0
61,How often do you snort or stop breathing_7.0,0.0,0.0
62,How often do you snore?_1.0,0.0,0.0010046950469160972
63,How often do you snore?_2.0,0.0,0.0008700914336857385
64,Last 7-d spent time in another home?_7.0,0.0,0.0
65,Hours watch TV or videos past 30 days_77.0,0.0,0.0
66,Had at least 12 alcohol drinks/1 yr?,0.0,0.0007104266806989088
67,Poor appetite or overeating,0.0,0.0008700914336857386
68,Last 7-d someone smoked in car?,0.0,0.0
69,Thought you would be better off dead,-0.0001588562351072298,0.0005943856055240643
70,Ever use a needle to inject illegal drug,-0.0001588562351072298,0.0003177124702144596
71,Hours use computer past 30 days_5.397605346934027e-79,-0.0003177124702144596,0.001290554154827014
72,Last 7-d in other indoor someone smoked?,-0.0003177124702144596,0.0003891167184723124
73,Hours watch TV or videos past 30 days_2.0,-0.00047656870532168937,0.0009531374106433787
74,Ever used smokeless tobacco?,-0.00047656870532168937,0.0010774154063741613
75,Moderate work activity_1.0,-0.00047656870532168937,0.0011887712110481286
76,Last 7-d spent time in a bar?,-0.0006354249404289192,0.0005943856055240643
77,Hours use computer past 30 days_1.0,-0.000794281175536149,0.0013290866187991822
78,Usual wake time on weekdays or workdays,-0.001111993645750564,0.002541699761715627
79,Moderate work activity_2.0,-0.001270849880857816,0.002223987291501174
80,How often do you snort or stop breathing_1.0,-0.001270849880857816,0.0010774154063741223
81,Ever used cocaine/heroin/methamphetamine,-0.001270849880857816,0.0014731721200151795
82,Moderate recreational activities_2.0,-0.001588562351072298,0.0007104266806989088
83,Ever used an e-cigarette?,-0.002541699761715632,0.0005943856055240168
